Price,Close,High,Low,Open,Volume
Ticker,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA
Date,,,,,
2015-04-14,3.4245152473449707,3.501470572535721,3.2898433627340258,3.482231806765165,87127100
2015-04-15,3.6663758754730225,3.6773694956739438,3.4272644395215535,3.4904776901497048,103042800
2015-04-16,3.5674326419830322,3.6636270048178474,3.4410061545328388,3.6416397668170704,109852700
2015-04-17,3.559187889099121,3.63889170124343,3.4410065372284038,3.465741986148846,71274400
2015-04-20,3.592167854309082,3.6773685863802856,3.578426029037273,3.63614232423931,52514600
2015-04-22,3.5729293823242188,3.652633181137879,3.4794834950029885,3.6251490041227394,65914800
2015-04-23,3.5371992588043213,3.644387210443899,3.267855538116609,3.3805401666536508,182613700
2015-04-24,3.633394479751587,3.7873051398968447,3.6169039208246097,3.625149069233827,106143700
2015-04-27,3.4410061836242676,3.6059104700242544,3.4382577133237957,3.559187523350453,53111300
2015-04-28,3.509716272354126,3.537200188280399,3.366798965946733,3.5069678021289343,60884300
2015-04-29,3.5234575271606445,3.553690170511795,3.443753738331392,3.4574958251175056,35821900
2015-04-30,3.5894198417663574,3.6141552858662087,3.5179611931884853,3.526206341221769,48515300
2015-05-04,3.790053129196167,3.8065436860308597,3.6553812531287897,3.658129722952657,55651100
2015-05-05,3.965951442718506,4.0154225912062556,3.757072444765942,3.7653175924958133,76329800
2015-05-06,3.790053129196167,4.108868289726491,3.729588103613637,4.053900203791695,72197500
2015-05-07,3.754324197769165,3.8615121730569015,3.6636267810289787,3.7928019929744248,44978900
2015-05-08,3.7130987644195557,3.8725063857068154,3.6718724927778723,3.8587642951595877,43687900
2015-05-11,3.7845561504364014,3.80104644385009,3.6911102807305416,3.7598204482073814,28040500
2015-05-12,3.773563861846924,3.8642615622677874,3.746079940542097,3.7653187116663354,30765100
2015-05-13,3.842273473739624,3.883499742587932,3.779060228457533,3.8120410862710448,45346800
2015-05-14,3.8202857971191406,3.9109832112330225,3.781808265136602,3.8752541492802446,49457700
2015-05-15,3.8587636947631836,3.8807509313742585,3.740582101397253,3.8257828398465707,54224100
2015-05-18,3.7653181552886963,4.026416810700918,3.715846999406614,4.02366860245254,82200400
2015-05-19,3.542696952819824,3.73508540318497,3.515212776149718,3.724091784938634,70521100
2015-05-20,3.5289552211761475,3.6059105566788077,3.4712386540220117,3.5069679824611018,43164900
2015-05-21,3.704852342605591,3.715846221732479,3.5344511477664042,3.5344511477664042,53682900
2015-05-22,3.592167854309082,3.7515754388604168,3.5509418542766222,3.7158463786234934,53753700
2015-05-25,3.5262062549591064,3.575677666165635,3.495973871504297,3.567432256225531,24377600
2015-05-26,3.4052765369415283,3.534451483656297,3.397031126812776,3.5179611876158514,44844200
2015-05-27,3.446502447128296,3.4794833004371166,3.3777922705411223,3.435508829358689,47223300
2015-05-28,3.476735830307007,3.5234587847915506,3.4080256339601602,3.4272646671711238,96419400
2015-05-29,3.3887863159179688,3.512464596959274,3.3805411670774967,3.4932258289619873,75971600
2015-06-01,3.39703106880188,3.4767348639256843,3.3667986851716525,3.4162700966652295,40498000
2015-06-02,3.539947748184204,3.5591865105960734,3.4272631190144347,3.4492503509447077,47041600
2015-06-03,3.5152125358581543,3.600413268024539,3.495973770769316,3.5619354757383466,90062100
2015-06-05,3.4547476768493652,3.512464237035541,3.413521674762895,3.457496146884071,36719100
2015-06-08,3.4547476768493652,3.509716029109364,3.4272637628278946,3.4657412948796593,23667600
2015-06-09,3.5729293823242188,3.619652325984834,3.4547477881110704,3.4657414064954186,88228800
2015-06-10,3.594917058944702,3.6938596365098384,3.5509425800268635,3.6553820985110144,45583600
2015-06-11,3.6004135608673096,3.6114071792563234,3.5317033804088385,3.6086587091319355,35341600
2015-06-12,3.5784265995025635,3.5839232780658534,3.5262067115542455,3.534451860453459,30067700
2015-06-15,3.5756778717041016,3.59766510859121,3.545445224402924,3.564684253260548,31713200
2015-06-16,3.6773693561553955,3.704853274560674,3.5481941271140154,3.5839234569385914,49988000
2015-06-17,3.6114070415496826,3.7350853092372445,3.605910101510511,3.7103496032780265,40920200
2015-06-18,3.6966071128845215,3.6966071128845215,3.6141548560322,3.6498841760718226,26832100
2015-06-19,3.6141557693481445,3.6938595766216387,3.600413941490542,3.658130509661594,36247800
2015-06-22,3.619652509689331,3.6746206044008125,3.608658890747035,3.6553818367789317,22567300
2015-06-23,3.5646843910217285,3.6911111390627713,3.5591874505332464,3.6471366635891127,48007400
2015-06-24,3.633394479751587,3.6691238056695856,3.5866715352517837,3.5894200054243703,39613200
2015-06-25,3.4629933834075928,3.6388912869502685,3.4410061454647582,3.6361428166802763,48369000
2015-06-26,3.630645990371704,3.6306459903717037,3.4739868608826368,3.4794835390901886,34536800
2015-06-29,3.531704902648926,3.7350870615619973,3.4684913730843143,3.5729309238498876,63175500
2015-06-30,3.4877285957336426,3.5701808635468715,3.476734977499114,3.5454451569920495,32876500
2015-07-01,3.3420639038085938,3.531704192247691,3.300837890900232,3.5179621005753714,62627200
2015-07-02,3.3942830562591553,3.443754208491326,3.3420631717642846,3.3942830562591553,37421500
2015-07-03,3.2321274280548096,3.383289899764944,3.210140188036089,3.3667993386966155,31574500
2015-07-06,3.163417339324951,3.2238821202689905,3.1002038256543476,3.163417339324951,51206800
2015-07-07,3.234874963760376,3.2568621974251593,2.973776105301198,3.1221900635927358,72452800
2015-07-08,3.149674654006958,3.295340161861506,3.1139453290410244,3.193649127162404,44001500
2015-07-10,3.2458689212799072,3.292591601140219,3.2293783632462167,3.270604365167651,30885900
2015-07-13,3.2403724193573,3.2788502185660717,3.1826558515984242,3.2623596583027226,29585400
2015-07-14,3.2953407764434814,3.3200764877337705,3.1826561024397946,3.212888492845379,37058500
2015-07-15,3.237624406814575,3.3145800161148893,3.221134106327794,3.28709583249212,33375100
2015-07-16,3.2953407764434814,3.2953407764434814,3.248617824474843,3.2678568566498365,26442500
2015-07-17,3.1359329223632812,3.2706048272492785,3.130436243647815,3.2486175881702817,39929900
2015-07-20,2.96553111076355,3.1716616335564987,2.9545374933655997,3.149674398760599,48763200
2015-07-21,2.949040651321411,3.0892094743708007,2.9133115901756663,2.998512062305554,40357600
2015-07-22,2.8473494052886963,2.9462922197440444,2.8391042581202512,2.916059576612242,30155200
2015-07-23,2.781388521194458,2.9023186050468923,2.781388521194458,2.8088727026450786,50696500
2015-07-24,2.756652593612671,2.8116206900843403,2.682445728903057,2.795130392197119,45143700
2015-07-27,2.6109867095947266,2.7456585927625143,2.6109867095947266,2.737413444964707,54768800
2015-07-28,2.753903388977051,2.8088714655606473,2.641218504345098,2.6632057349785363,72306100
2015-07-29,2.940796136856079,2.9600351686646276,2.7236719427115013,2.7511561240902394,88194700
2015-07-30,2.8638408184051514,3.0040096727404433,2.814369396378912,2.9765254911461807,47498400
2015-07-31,2.8830785751342773,2.9407951265136085,2.8363556401077474,2.8803301055189543,37462200
2015-08-03,2.756652593612671,2.8610921079631226,2.734665355024003,2.8473500183180653,41499600
2015-08-04,2.7923812866210938,2.8720850739007258,2.77589099248517,2.7868846092786193,30786900
2015-08-05,2.751155376434326,2.899569338907556,2.751155376434326,2.8610915478557897,43759700
2015-08-06,2.8418526649475098,2.8555947513296065,2.676948152579344,2.709929002631278,60293400
2015-08-07,2.6632068157196045,2.899570034109001,2.6604586073565377,2.817117754719876,65832700
2015-08-10,2.745659112930298,2.756652732779634,2.6302259734579816,2.6961879546625713,51017800
2015-08-11,2.742910146713257,2.742910146713257,2.6027415844940998,2.690690527393732,45648700
2015-08-12,2.6989359855651855,2.751155872997054,2.6577099793682826,2.6934393070562574,40039100
2015-08-13,2.6109867095947266,2.7401619149334837,2.6109867095947266,2.723671357229346,31405700
2015-08-14,2.5560193061828613,2.660458834026133,2.5560193061828613,2.6412198011940875,28018600
2015-08-17,2.5147926807403564,2.5725092469594086,2.5065475318829367,2.5285347702417607,33125100
2015-08-18,2.470818281173706,2.5285348491949504,2.4240953326751478,2.4900573119198306,38013600
2015-08-19,2.4021079540252686,2.4873086969558575,2.371875567622053,2.459824518692171,37036000
2015-08-20,2.388366222381592,2.4625733575356628,2.3526371522428784,2.3746243933014353,38857700
2015-08-21,2.2811782360076904,2.374624131248582,2.278429765651533,2.3636305119325103,39848800
2015-08-24,2.1684935092926025,2.245448977967462,2.0695509323518637,2.1327643109244776,70881000
2015-08-25,2.1574997901916504,2.261939172148737,2.1574997901916504,2.226210106481677,58283200
2015-08-26,2.2344553470611572,2.2344553470611572,2.1574998787736224,2.2179647865997487,43893300
2015-08-27,2.4515788555145264,2.454327325185751,2.2619386419359406,2.2674355812783897,66820200
2015-08-28,2.479063034057617,2.580754053164559,2.366378136238957,2.38286869219804,77260900
2015-08-31,2.525785446166992,2.553269615879745,2.3416424526820316,2.3938620606061005,76576400
2015-09-01,2.3608815670013428,2.498301911882832,2.3471394800914926,2.404856035426058,52756400
2015-09-02,2.4240951538085938,2.429592094218617,2.2894232590655705,2.404856386590603,56050600
2015-09-03,2.407604694366455,2.531282962054017,2.347139664478203,2.454327636265305,56645400
2015-09-04,2.3388946056365967,2.4076047860928407,2.3388946056365967,2.3636303125382105,35463400
2015-09-08,2.374624013900757,2.415850018771603,2.35813345468729,2.3911143110056767,29383000
2015-09-09,2.3059141635894775,2.4460827576298017,2.2976687517393644,2.4213473084052155,38706300
2015-09-10,2.190480947494507,2.2399522404565553,2.146506464861575,2.171242176869747,62858700
2015-09-11,2.1052799224853516,2.195977341237229,2.086041155510269,2.1822353835484947,53647300
2015-09-14,2.1217706203460693,2.149254801329525,2.050312090530233,2.116273810360236,52851400
2015-09-15,2.1025314331054688,2.162996330933988,2.0722989186640786,2.1025314331054688,35102900
2015-09-16,2.23720383644104,2.264687754631451,2.12726737735369,2.1355126576542403,66613400
2015-09-17,2.160248041152954,2.228958088357524,2.160248041152954,2.21246779235618,72887600
2015-09-18,2.088789463043213,2.1327640677233592,2.0613054170270395,2.130015597594608,68097000
2015-09-21,2.0063371658325195,2.110776532408832,2.0063371658325195,2.105279723641658,41063600
2015-09-22,1.9156396389007568,1.9898466233389953,1.8716651684349144,1.9898466233389953,66720700
2015-09-23,1.8744137287139893,1.9678594829580436,1.8414327432206454,1.912891392226247,64774800
2015-09-24,1.912890911102295,1.9623621803180629,1.8139482416165256,1.8166967109889625,56577300
2015-09-25,1.8744137287139893,1.9843499101775826,1.8606716405039072,1.9568658648116843,44843100
2015-09-28,1.769973874092102,1.8551744633490304,1.769973874092102,1.8524259938306262,37466900
2015-09-29,1.8112008571624756,1.8661689630176925,1.7864651440004768,1.7974587651715204,52387600
2015-09-30,1.9898465871810913,1.995343526943695,1.9156396040912829,1.9925950570623931,107779500
2015-10-01,1.9293818473815918,2.0503117797967727,1.9211365681253048,2.009085645623873,69296500
2015-10-02,2.135511875152588,2.1520022986569267,1.896400537758315,1.9211361074877056,88891400
2015-10-05,2.14925479888916,2.2372038896169233,2.130015898433444,2.171242038807529,68350300
2015-10-06,2.250945806503296,2.2921720795528993,2.154751693604726,2.1602485038004815,81259300
2015-10-07,2.3279013633728027,2.446082714618594,2.272933262548181,2.338894983537727,116610600
2015-10-08,2.4048564434051514,2.4295921516175443,2.275681223911852,2.325152640336637,68670000
2015-10-09,2.418598175048828,2.4928050266057338,2.3581331485927666,2.4790632015048897,71885200
2015-10-13,2.2344553470611572,2.3279012447558176,2.2179647865997487,2.2976685942613293,56100600
2015-10-14,2.187732458114624,2.2619393269513535,2.1684935577524023,2.2179648473283176,75339100
2015-10-15,2.198725938796997,2.2179647068867325,2.1080285147903055,2.198725938796997,61444100
2015-10-16,2.184983968734741,2.220713298646932,2.146506299396997,2.195977588545525,42963800
2015-10-19,2.184983968734741,2.18773243921458,2.13276434016066,2.171242009498404,40096200
2015-10-20,2.212467908859253,2.2509454429608735,2.1904805405730436,2.198725820062156,47938700
2015-10-21,2.1300156116485596,2.215216351442259,2.1190219931695538,2.1849837040435887,45394400
2015-10-22,2.2042226791381836,2.2289581235305254,2.1465059869513863,2.1492544570311574,46174500
2015-10-23,2.195976972579956,2.275680759378587,2.1822350171982,2.2701840820692842,45715300
2015-10-26,2.1574997901916504,2.234455255319571,2.143757831777067,2.212468017012816,35069500
2015-10-27,2.088789463043213,2.160248113739533,2.075047505562261,2.160248113739533,44085700
2015-10-28,2.184983968734741,2.184983968734741,2.16024838968762,2.162996729113173,4630900
2015-10-29,2.0915379524230957,2.179486900484359,2.080544333915438,2.080544333915438,41336300
2015-10-30,2.1190218925476074,2.1382607894994416,2.072298950703341,2.0887893776388,36951300
2015-11-03,2.3306493759155273,2.3306493759155273,2.1355125688644,2.1547514680629187,60306200
2015-11-04,2.2207133769989014,2.3773725303570177,2.2042230777551945,2.3581337605364996,55661500
2015-11-05,2.2289583683013916,2.2454489284823804,2.1629966517945594,2.220713219265178,92690300
2015-11-06,2.14925479888916,2.220713328623859,2.1245190884538516,2.2097197086646747,39680600
2015-11-09,2.17399001121521,2.179486820266725,2.0860410663909734,2.152002775009151,36340400
2015-11-10,2.0915379524230957,2.1135251894384117,2.0640539061539513,2.0887894822690463,34554300
2015-11-11,2.1217706203460693,2.1520031407952978,2.099783380402735,2.1190222808802965,44596400
2015-11-12,2.0832924842834473,2.1272669543302984,2.0695505279209354,2.121770145574442,41641400
2015-11-13,1.998091697692871,2.077795482786408,1.9870980812009518,2.061305058048529,67000600
2015-11-16,2.116274118423462,2.116274118423462,2.009086242569366,2.009086242569366,56587800
2015-11-17,2.1327641010284424,2.1602481474738044,2.0997831142397367,2.143757719606587,52072800
2015-11-18,2.14925479888916,2.2069712381477347,2.1410095183926283,2.1465063283722206,38137700
2015-11-19,2.1547513008117676,2.193228965167901,2.094286268626432,2.187732155974168,51878600
2015-11-23,2.2207133769989014,2.226210318152524,2.1574999953294345,2.17124208610491,47415800
2015-11-24,2.336146593093872,2.336146593093872,2.1849841140601978,2.212468296469444,63001700
2015-11-25,2.1712422370910645,2.2949206695079596,2.1712422370910645,2.275681636240997,54732800
2015-11-26,2.17673921585083,2.2097200812899493,2.1492551613182305,2.184984366683455,21697100
2015-11-27,2.088789463043213,2.160248113739533,2.0805443147654956,2.1465060252043116,38334200
2015-11-30,2.1080284118652344,2.1547513567520946,2.039318229632622,2.0722990856512506,72764300
2015-12-01,2.0585567951202393,2.1327639104739964,2.047563177524333,2.1080282053560775,35865600
2015-12-02,2.0668020248413086,2.0860409207051287,2.0200790856393573,2.0722988335089347,47713500
2015-12-03,2.1932287216186523,2.24544846868746,2.1410089745498446,2.1959770603831927,76680900
2015-12-04,2.0668020248413086,2.190480285390027,2.0393179815031774,2.190480285390027,63662600
2015-12-07,1.9761046171188354,2.0915377302411713,1.9651109997790186,2.0887892603790887,47395000
2015-12-08,1.9596143960952759,1.9788531629253057,1.9101429818368676,1.9788531629253057,46590500
2015-12-09,2.1025314331054688,2.149254374227364,1.9980919330746743,2.0173308297290613,82102800
2015-12-10,2.047563076019287,2.08054405822628,2.00908541634109,2.0640536326499097,43458400
2015-12-11,1.9925954341888428,2.0695509017248477,1.9816018146914536,1.9953439045903307,50750600
2015-12-14,1.9816017150878906,1.9870985245602928,1.9431240487810773,1.965111286670685,33538000
2015-12-15,2.039318323135376,2.053060281579404,2.006337465604575,2.0173310847815085,34188900
2015-12-16,2.0035886764526367,2.0228275724779294,1.9486205893150264,2.000840337622885,39840300
2015-12-17,1.978853464126587,2.066802556486056,1.9761051246129449,2.0200796052655345,43789300
2015-12-18,1.9293818473815918,1.951369083992667,1.901897801617748,1.9293818473815918,60061600
2015-12-21,1.8249423503875732,1.9486207534459241,1.81944554121082,1.94037547415366,54032100
2015-12-22,1.8661681413650513,1.8744134191401827,1.8194452064325435,1.8579229946441642,40463400
2015-12-23,1.904646396636963,1.9348789165673455,1.8881559669624686,1.8991495867454649,38789700
2015-12-28,1.8414329290390015,1.8964011563718888,1.827690970496489,1.8964011563718888,28617600
2015-12-29,1.8386846780776978,1.8881559671049133,1.8359362076045984,1.8716655374291746,22441300
2015-12-30,1.8414329290390015,1.857923488976863,1.7919616423882543,1.8304393097832798,30041600
2016-01-04,1.8881562948226929,1.932130912644734,1.800207321287227,1.8057041321331937,45962100
2016-01-05,1.8359358310699463,1.9238849023572389,1.8194454047762523,1.9018976672989802,29446700
2016-01-06,1.758980393409729,1.7974580522470145,1.758980393409729,1.7947097135714762,67507200
2016-01-07,1.7205030918121338,1.767225907431658,1.6710316748378606,1.7012641928716634,57387900
2016-01-08,1.723251223564148,1.772722503527379,1.6847735613705237,1.7534837379576975,52100300
2016-01-11,1.6737799644470215,1.7314965239834197,1.6627863465404946,1.723251245026393,51334000
2016-01-12,1.519869089126587,1.6820250087914297,1.514372280511749,1.6820250087914297,81627800
2016-01-13,1.448410987854004,1.577586104147454,1.4429141771830976,1.5665924828056415,70874300
2016-01-14,1.563843846321106,1.563843846321106,1.409933045679786,1.4594043323327635,76854200
2016-01-15,1.4209263324737549,1.4951333106177302,1.4181778627756363,1.4703976075516556,75571500
2016-01-18,1.3192356824874878,1.4319203506182347,1.3192356824874878,1.426423540735132,46407200
2016-01-19,1.2807579040527344,1.3879458951792338,1.2752610940760642,1.3824490852025635,66529300
2016-01-20,1.2175445556640625,1.236783456613145,1.1708217351665036,1.236783456613145,92914100
2016-01-21,1.2367832660675049,1.2835062104209605,1.1983056011517115,1.2010539402614187,87455300
2016-01-22,1.2120475769042969,1.310990276362078,1.2092992377535579,1.299996657650577,100576600
2016-01-26,1.1543307304382324,1.1845632400178465,1.132343498400055,1.1625760079796692,71933300
2016-01-27,1.2560220956802368,1.2752608615637246,1.1433373151223556,1.159827742045744,79437900
2016-01-28,1.2642676830291748,1.4099333680620314,1.1955574814400423,1.283506586653683,131960900
2016-01-29,1.330228567123413,1.3357253739687902,1.2422795265431648,1.2917507881515597,93013900
2016-02-01,1.2972482442855835,1.3357260425160462,1.28075781549579,1.3027450538821812,51910300
2016-02-02,1.1818151473999023,1.2780093731058788,1.1818151473999023,1.2532736663898998,53610300
2016-02-03,1.2340350151062012,1.2422802960084798,1.1598280112028694,1.214796244758041,73786400
2016-02-04,1.2999963760375977,1.3577129272972097,1.1983053594579929,1.2532734411079836,91974200
2016-02-05,1.2477766275405884,1.3137384562892318,1.2450282889971103,1.29999637040911,52704500
2016-02-10,1.1845636367797852,1.2120476860331115,1.1763184875309294,1.1818152973815947,45747400
2016-02-11,1.1625759601593018,1.1735695757261888,1.132343451823245,1.154330682957019,59451500
2016-02-12,1.2230411767959595,1.239531735663731,1.1818151727893422,1.2010539397112914,64027200
2016-02-15,1.2560220956802368,1.2642672436147993,1.2422800077169482,1.2532736256658736,28490400
2016-02-16,1.220292568206787,1.2752606487796976,1.214795760149496,1.2367829923786602,80343900
2016-02-17,1.286254644393921,1.3247324432017815,1.2395318276488565,1.2477769766403406,84473100
2016-02-18,1.261519432067871,1.3384747898836702,1.250525809522757,1.2890034884306565,65026900
2016-02-19,1.2257894277572632,1.2560219388694975,1.2092990028926571,1.236783044333667,56031000
2016-02-22,1.3851971626281738,1.3851971626281738,1.2725125138956705,1.2835061317693655,80150300
2016-02-23,1.3522162437438965,1.4511589308860553,1.324732200386146,1.3604613912240937,85037400
2016-02-24,1.3384743928909302,1.354964821817525,1.2780094868267493,1.310990344679939,75039700
2016-02-25,1.3439708948135376,1.3961906399851718,1.3164868528953746,1.321983661279007,70393700
2016-02-26,1.3384743928909302,1.4016877693033498,1.3274807736065337,1.379700530734557,61396800
2016-02-29,1.4126815795898438,1.437417291851276,1.3687070965066725,1.3961911484336544,84165000
2016-03-01,1.4594041109085083,1.4758945372908674,1.4016875530431216,1.4594041109085083,80939200
2016-03-02,1.5528500080108643,1.5528500080108643,1.4154296556391817,1.4319200821972724,88545800
2016-03-03,1.8057035207748413,1.8057035207748413,1.8057035207748413,1.8057035207748413,186772500
2016-03-04,1.9843499660491943,2.1712417419079837,1.8057036006137321,1.8057036006137321,175922100
2016-03-07,2.02557635307312,2.069550963428051,1.9101432138546401,1.992595493597636,85041400
2016-03-08,2.053060293197632,2.154751467741154,1.945872440088815,2.025576245099766,137169400
2016-03-09,2.088789463043213,2.1382608769265943,2.022827752604397,2.1162735090593863,84821900
2016-03-10,2.184983968734741,2.18773243921458,2.009085920707912,2.143757959971444,117672300
2016-03-11,2.223461627960205,2.259190955603957,2.108028496221485,2.182235490760051,92331300
2016-03-14,2.0338215827941895,2.2536941048733317,2.0338215827941895,2.234455336185798,86084700
2016-03-15,1.8166972398757935,1.9128914679937152,1.8029551511214028,1.8771621420757163,104913200
2016-03-16,1.9870985746383667,1.9870985746383667,1.7617291184816646,1.789213297590595,85533000
2016-03-17,2.226209878921509,2.2509453229067677,2.1190219065512705,2.239951704877143,118294200
2016-03-18,2.2317066192626953,2.245448707710977,2.1217703048392447,2.2234614710371408,77182400
2016-03-21,2.215216636657715,2.2729332066308032,2.179487175419271,2.220713315550661,65837300
2016-03-22,2.2289583683013916,2.2481973988639723,2.1245189838322407,2.157499842085657,84549700
2016-03-23,2.138260841369629,2.187732123376087,2.10527985564439,2.1657448869287723,61437900
2016-03-24,2.146505832672119,2.1987255809460997,2.0118339537452137,2.0695505107293894,52343300
2016-03-28,2.319655179977417,2.3306487964850446,2.1739896957242246,2.239951394769992,69818700
2016-03-29,2.333397388458252,2.432340204322083,2.2509451292745615,2.29217138992066,89050200
2016-03-30,2.319655179977417,2.4735660731926994,2.2756807139469055,2.3911138183312444,90059600
